Name of Player,Country Code,Discipline,Latitude,Longitude
LO Chia-Ling,CHINESE TAIPEI,Taekwondo,-22.95764,18.49041
LO Maodo,GERMANY,Basketball,51.165691,10.451526
LO Ryan,SINGAPORE,Sailing,1.352083,103.819836
LOACH Colleen,CANADA,Equestrian,56.130366,-106.346771
LOBANOVSKIJ Maxim,HUNGARY,Swimming,47.162494,19.503304
LOBE Ricarda,GERMANY,Athletics,51.165691,10.451526
LOBNIG Magdalena,AUSTRIA,Rowing,47.516231,14.550072
LOBODA Kinga,POLAND,Sailing,51.919438,19.145136
LOCHOWSKA Joanna,POLAND,Weightlifting,51.919438,19.145136
LODADIO Marco,ITALY,Artistic Gymnastics,41.87194,12.56738
LODO Matteo,ITALY,Rowing,41.87194,12.56738
LOE Olivia,NEW ZEALAND,Rowing,-40.900557,174.885971
LOEUILLETTE Stephanie,FRANCE,Table Tennis,46.227638,2.213749
LOEW Andreas,GERMANY,Shooting,51.165691,10.451526
LOEWEN Eduard,GERMANY,Football,51.165691,10.451526
LOEYNING Ingeborg,NORWAY,Swimming,60.472024,8.468946
LOFORTE Kevin,MOZAMBIQUE,Judo,-18.665695,35.529562
LOGARZO Chloe,AUSTRALIA,Football,-25.274398,133.775136
LOGOFATU Elena,ROMANIA,Rowing,45.943161,24.96676
LOGUNOVA Anastasiia,ROC,3x3 Basketball,-22.95764,18.49041
LOGUTENKOVA Inna,UKRAINE,Equestrian,48.379433,31.16558
LOH Kean Yew,SINGAPORE,Badminton,1.352083,103.819836
LOHALITH Anjelina Nadai,REFUGEE OLYMPIC TEAM,Athletics,-22.95764,18.49041
LOHVYNENKO Alina,UKRAINE,Athletics,48.379433,31.16558
LOIV Janika,ESTONIA,Cycling Mountain Bike,58.595272,25.013607
LOKHANOV Konstantin,ROC,Fencing,-22.95764,18.49041
LOKORO Paulo Amotun,REFUGEE OLYMPIC TEAM,Athletics,-22.95764,18.49041
LOKTEV Denis,ISRAEL,Swimming,31.046051,34.851612
LOMACZ Grzegorz,POLAND,Volleyball,51.919438,19.145136
LOMBARDO Manuel,ITALY,Judo,41.87194,12.56738
LOMNICKY Marcel,SLOVAKIA,Athletics,48.669026,19.699024
LONCAR Luka,CROATIA,Water Polo,45.1,15.2
LONDON Wilbert,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
LONG Hurly,GERMANY,Golf,51.165691,10.451526
LONG Jia,PEOPLE'S REPUBLIC OF CHINA,Wrestling,-22.95764,18.49041
LONG Xiaoqing,PEOPLE'S REPUBLIC OF CHINA,Archery,-22.95764,18.49041
LONGAN Amanda,UNITED STATES OF AMERICA,Water Polo,-22.95764,18.49041
LONGBOTTOM Maurice,AUSTRALIA,Rugby Sevens,-25.274398,133.775136
LONGHI Giulia,ITALY,Baseball/Softball,41.87194,12.56738
LONGO Annalie,NEW ZEALAND,Football,-40.900557,174.885971
LONGO BORGHINI Elisa,ITALY,Cycling Road,41.87194,12.56738
LOO Phay Xing,MALAYSIA,Artistic Gymnastics,4.210484,101.975766
LOOSER Vera,NAMIBIA,Cycling Road,-22.95764,18.49041
LOPAS Jack,NEW ZEALAND,Rowing,-40.900557,174.885971
LOPES Gabriel,PORTUGAL,Swimming,39.399872,-8.224454
LOPES Vittoria,BRAZIL,Triathlon,-14.235004,-51.92528
LOPEZ Arlen,CUBA,Boxing,21.521757,-77.781167
LOPEZ Brayan,ITALY,Athletics,41.87194,12.56738
LOPEZ FERRER Ana Gabriela,MEXICO,Weightlifting,23.634501,-102.552784
LOPEZ GARCIA Maria,SPAIN,Hockey,40.463667,-3.74922
LOPEZ Gabriela,MEXICO,Golf,23.634501,-102.552784
LOPEZ HERRERO Marta,SPAIN,Handball,40.463667,-3.74922
LOPEZ JIMENEZ Soledad,SPAIN,Handball,40.463667,-3.74922
LOPEZ Jack,UNITED STATES OF AMERICA,Baseball/Softball,-22.95764,18.49041
LOPEZ Juan Martin,ARGENTINA,Hockey,-38.416097,-63.616672
LOPEZ Jesus Tonatiu,MEXICO,Athletics,23.634501,-102.552784
LOPEZ Miguel Angel,SPAIN,Athletics,40.463667,-3.74922
LOPEZ MARRA Iago,SPAIN,Sailing,40.463667,-3.74922
OPAZO Nayadet,CHILE,Football,-35.675147,-71.542969
LOPEZ NUNEZ Mijain,CUBA,Wrestling,21.521757,-77.781167
LOPEZ PINEDO Daniel,SPAIN,Water Polo,40.463667,-3.74922
LOPEZ Yessenia,CHILE,Football,-35.675147,-71.542969
LOPEZ Yulisa,GUATEMALA,Rowing,15.783471,-90.230759
LORENZ Nike,GERMANY,Hockey,51.165691,10.451526
LORINCZ Viktor,HUNGARY,Wrestling,47.162494,19.503304
LORONA Vladimir,MEXICO,Football,23.634501,-102.552784
los Urszula,POLAND,Cycling Track,51.919438,19.145136
LOSCHIAVO Brandon,UNITED STATES OF AMERICA,Diving,-22.95764,18.49041
LOSER Agustin,ARGENTINA,Volleyball,-38.416097,-63.616672
LOSEV Ivan,UKRAINE,Athletics,48.379433,31.16558
LOSIAK Bartosz,POLAND,Beach Volleyball,51.919438,19.145136
LOSOS de MUNIZ Yvonne,DOMINICAN REPUBLIC,Equestrian,18.735693,-70.162651
LOTFY Giana,EGYPT,Karate,26.820553,30.802498
LOUATI Yacine,FRANCE,Volleyball,46.227638,2.213749
LOVETT Django,CANADA,Athletics,56.130366,-106.346771
LOVETT Eddie,"VIRGIN ISLANDS, US",Athletics,-22.95764,18.49041
LOW Rui Qi Cecilia,SINGAPORE,Sailing,1.352083,103.819836
LOWENGART Assaf,ISRAEL,Baseball/Softball,31.046051,34.851612
LOWRY Shane,IRELAND,Golf,53.41291,-8.24389
LOYD Jewell,UNITED STATES OF AMERICA,Basketball,-22.95764,18.49041
LOYO Elena,SPAIN,Athletics,40.463667,-3.74922
LOZADA-CABBAGE Sabrina,PUERTO RICO,Basketball,18.220833,-66.590149
LU Shao-Chuan,CHINESE TAIPEI,Shooting,-22.95764,18.49041
LU Tongjuan,PEOPLE'S REPUBLIC OF CHINA,Judo,-22.95764,18.49041
LU Yen-Hsun,CHINESE TAIPEI,Tennis,-22.95764,18.49041
LU Yiwen,PEOPLE'S REPUBLIC OF CHINA,Water Polo,-22.95764,18.49041
LU Yufei,PEOPLE'S REPUBLIC OF CHINA,Artistic Gymnastics,-22.95764,18.49041
LU Yunxiu,PEOPLE'S REPUBLIC OF CHINA,Sailing,-22.95764,18.49041
LUBANDJI Ochumba,ZAMBIA,Football,-13.133897,27.849332
LUBECK Christian,DENMARK,Sailing,56.26392,9.501785
LUCAO,BRAZIL,Football,-14.235004,-51.92528
LUCAR JAIMES Jose Maria,PERU,Boxing,-9.189967,-75.015152
LUCENA Nicholas,UNITED STATES OF AMERICA,Beach Volleyball,-22.95764,18.49041
LUCENTI Emmanuel,ARGENTINA,Judo,-38.416097,-63.616672
LUCKENKEMPER Gina,GERMANY,Athletics,51.165691,10.451526
LUCZ Dora,HUNGARY,Canoe Sprint,47.162494,19.503304
LUCZAK Grace,UNITED STATES OF AMERICA,Rowing,-22.95764,18.49041
LUDMILA,BRAZIL,Football,-14.235004,-51.92528
LUDRICK RIVAS Sema Nancy,NICARAGUA,Weightlifting,12.865416,-85.207229
LUDWIG Cecilie Uttrup,DENMARK,Cycling Road,56.26392,9.501785
LUDWIG Hannah,GERMANY,Cycling Road,51.165691,10.451526
LUDWIG Laura,GERMANY,Beach Volleyball,51.165691,10.451526
LUECKEN Robert,NETHERLANDS,Rowing,52.132633,5.291266
LUIK Aivi,AUSTRALIA,Football,-25.274398,133.775136
LUIS Vincent,FRANCE,Triathlon,46.227638,2.213749
LUKACS Viktoria,HUNGARY,Handball,47.162494,19.503304
LUKAN Kaili,CANADA,Rugby Sevens,56.130366,-106.346771
LUKAN Klara,SLOVENIA,Athletics,46.151241,14.995463
LUKANTSOV Evgenii,ROC,Canoe Sprint,-22.95764,18.49041
LUKE Dennick,DOMINICA,Athletics,15.414999,-61.370976
LUKUDO Raphaela Boaheng,ITALY,Athletics,41.87194,12.56738
LUNATTI Emma,FRANCE,Rowing,46.227638,2.213749
LUNDE Katrine,NORWAY,Handball,60.472024,8.468946
LUNDSTROM Mathilda,SWEDEN,Handball,60.128161,18.643501
LUNEV Ruslan,AZERBAIJAN,Shooting,40.143105,47.576927
LUNGU Ireen,ZAMBIA,Football,-13.133897,27.849332
LUO Guiping,PEOPLE'S REPUBLIC OF CHINA,Football,-22.95764,18.49041
LUO Na,PEOPLE'S REPUBLIC OF CHINA,Athletics,-22.95764,18.49041
LUO Shuai,PEOPLE'S REPUBLIC OF CHINA,Modern Pentathlon,-22.95764,18.49041
LUO Tiantian,PEOPLE'S REPUBLIC OF CHINA,Hockey,-22.95764,18.49041
LUO Yadong,PEOPLE'S REPUBLIC OF CHINA,Athletics,-22.95764,18.49041
LUONGO Stefano,ITALY,Water Polo,41.87194,12.56738
LUPO Daniele,ITALY,Beach Volleyball,41.87194,12.56738
LUSENAKA Joy,KENYA,Volleyball,-0.023559,37.906193
LUSHINA Daria,ROC,Rugby Sevens,-22.95764,18.49041
LUTFILLAEV Sharafuddin,UZBEKISTAN,Judo,41.377491,64.585262
LUTSENKO Alexey,KAZAKHSTAN,Cycling Road,48.019573,66.923684
LUTZ Tina,GERMANY,Sailing,51.165691,10.451526
LUWAWU KONGBO Timothe,FRANCE,Basketball,46.227638,2.213749
LUYPAERT Loick Fanny A,BELGIUM,Hockey,50.503887,4.469936
LUZAN Liudmyla,UKRAINE,Canoe Sprint,48.379433,31.16558
LUZAN Yelyzaveta,AZERBAIJAN,Rhythmic Gymnastics,40.143105,47.576927
LUZOLO Maryse,GERMANY,Athletics,51.165691,10.451526
LYDEMENT Matthew Ryan,AUSTRALIA,Weightlifting,-25.274398,133.775136
LYE Joey,CANADA,Baseball/Softball,56.130366,-106.346771
LYLE Adrienne,UNITED STATES OF AMERICA,Equestrian,-22.95764,18.49041
LYLES Noah,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
LYNCH Rachael Anne,AUSTRALIA,Hockey,-25.274398,133.775136
LYSENKO Anna,UKRAINE,Boxing,48.379433,31.16558
LYSKUN Sofiia,UKRAINE,Diving,48.379433,31.16558
LYU Xiaojun,PEOPLE'S REPUBLIC OF CHINA,Weightlifting,-22.95764,18.49041
LYU Xiuzhi,PEOPLE'S REPUBLIC OF CHINA,Athletics,-22.95764,18.49041
LYU Yang,PEOPLE'S REPUBLIC OF CHINA,Rowing,-22.95764,18.49041
AHSAN Mohammad,INDONESIA,Badminton,-0.789275,113.921327
MA Long,PEOPLE'S REPUBLIC OF CHINA,Table Tennis,-22.95764,18.49041
MA Qing,PEOPLE'S REPUBLIC OF CHINA,Canoe Sprint,-22.95764,18.49041
MA Segeon,REPUBLIC OF KOREA,Fencing,-22.95764,18.49041
MA Zhenzhao,PEOPLE'S REPUBLIC OF CHINA,Judo,-22.95764,18.49041
MAAFI Lamjed,TUNISIA,Wrestling,33.886917,9.537499
MAAR Stephen Timothy,CANADA,Volleyball,56.130366,-106.346771
MAARTENS Meghan,SOUTH AFRICA,Water Polo,-30.559482,22.937506
MABILISO Sibusiso,SOUTH AFRICA,Football,-30.559482,22.937506
Mac ALLISTER Alexis,ARGENTINA,Football,-38.416097,-63.616672
MACAN Marko,CROATIA,Water Polo,45.1,15.2
MACARIO Catarina,UNITED STATES OF AMERICA,Football,-22.95764,18.49041
MACAROL Veronika,SLOVENIA,Sailing,46.151241,14.995463
MACAULAY Victoria,NIGERIA,Basketball,9.081999,8.675277
MACCARI Sofia,ARGENTINA,Hockey,-38.416097,-63.616672
MACDONALD Matt,NEW ZEALAND,Rowing,-40.900557,174.885971
MACFARLANE Eve,NEW ZEALAND,Rowing,-40.900557,174.885971
MACH Angelika,POLAND,Athletics,51.919438,19.145136
MACHAC Tomas,CZECH REPUBLIC,Tennis,49.817492,15.472962
MACHADO Juliana,ANGOLA,Handball,-11.202692,17.873887
MACHADO Keno,BRAZIL,Boxing,-14.235004,-51.92528
MACHAVA Creve Armando,MOZAMBIQUE,Athletics,-18.665695,35.529562
MACHAVA Maria,MOZAMBIQUE,Sailing,-18.665695,35.529562
MACHIDA Koki,JAPAN,Football,36.204824,138.252924
MACHIDA Rui,JAPAN,Basketball,36.204824,138.252924
MACIAS Daniela,PERU,Badminton,-9.189967,-75.015152
MACIAS Tommy,SWEDEN,Judo,60.128161,18.643501
MACIEL Leonel Carlos Sergio,ARGENTINA,Handball,-38.416097,-63.616672
MACIVER Sandy,GREAT BRITAIN,Football,-22.95764,18.49041
MACKENZIE Oceania,AUSTRALIA,Sport Climbing,-25.274398,133.775136
MACKIEWICZ Andrew,UNITED STATES OF AMERICA,Fencing,-22.95764,18.49041
MACKINTOSH Thomas,NEW ZEALAND,Rowing,-40.900557,174.885971
MACKOVIC Martin,SERBIA,Rowing,44.016521,21.005859
MACLEAN Heather,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
MACLENNAN Rosannagh,CANADA,Trampoline Gymnastics,56.130366,-106.346771
MACNEIL Margaret,CANADA,Swimming,56.130366,-106.346771
MADARASZ Dora,HUNGARY,Table Tennis,47.162494,19.503304
MADARASZ Viktoria,HUNGARY,Athletics,47.162494,19.503304
MADARI PALLIYALIL Jabir,INDIA,Athletics,20.593684,78.96288
MADDALENA Sagen,UNITED STATES OF AMERICA,Shooting,-22.95764,18.49041
MADDEN Cicely,UNITED STATES OF AMERICA,Rowing,-22.95764,18.49041
MADDEN Paige,UNITED STATES OF AMERICA,Swimming,-22.95764,18.49041
MADDOCKS Charne,SOUTH AFRICA,Hockey,-30.559482,22.937506
MADERA DELGADO Andres Eduardo,VENEZUELA,Karate,6.42375,-66.58973
MADGEN Tess,AUSTRALIA,Basketball,-25.274398,133.775136
MADI Lwazi,SOUTH AFRICA,Water Polo,-30.559482,22.937506
MADIEV Eskerkhan,GEORGIA,Boxing,42.315407,43.356892
MADSEN Frederik,DENMARK,Cycling Track,56.26392,9.501785
MADSEN Nanna Koerstz,DENMARK,Golf,56.26392,9.501785
MAEDA Daizen,JAPAN,Football,36.204824,138.252924
MAEDA Honami,JAPAN,Athletics,36.204824,138.252924
MAEDA Mahina,JAPAN,Surfing,36.204824,138.252924
MAEDER Gino,SWITZERLAND,Cycling Road,46.818188,8.227512
MAEE Epp,ESTONIA,Wrestling,58.595272,25.013607
MAEGLI Juan,GUATEMALA,Sailing,15.783471,-90.230759
MAENHAUT van LEMBERGE Isaura,BELGIUM,Sailing,50.503887,4.469936
MAERTENS Pia,GERMANY,Hockey,51.165691,10.451526
MAGALHAES Fabio,PORTUGAL,Handball,39.399872,-8.224454
MAGANGA GORRA Guy,GABON,Athletics,-0.803689,11.609444
MAGAZ MEDRANO Alicia,SPAIN,Hockey,40.463667,-3.74922
MAGBEGOR Ezi,AUSTRALIA,Basketball,-25.274398,133.775136
MAGEEAN Ciara,IRELAND,Athletics,53.41291,-8.24389
MAGGETTI Marta,ITALY,Sailing,41.87194,12.56738
MAGGIO Martina,ITALY,Artistic Gymnastics,41.87194,12.56738
MAGI Rasmus,ESTONIA,Athletics,58.595272,25.013607
MAGISTRATI Abigail,ARGENTINA,Artistic Gymnastics,-38.416097,-63.616672
MAGNO Irish,PHILIPPINES,Boxing,12.879721,121.774017
MAGOMEDALIEVA Zenfira,ROC,Boxing,-22.95764,18.49041
MAGUIRE Leona,IRELAND,Golf,53.41291,-8.24389
MAGYARI Alda,HUNGARY,Water Polo,47.162494,19.503304
MAHAMAT Bachir,CHAD,Athletics,15.454166,18.732207
MAHBOUBI Achraf,MOROCCO,Taekwondo,31.791702,-7.09262
MAHE Kentin,FRANCE,Handball,46.227638,2.213749
MAHER Ilona,UNITED STATES OF AMERICA,Rugby Sevens,-22.95764,18.49041
MAHER Nasser,EGYPT,Football,26.820553,30.802498
MAHEU Florence,CANADA,Canoe Slalom,56.130366,-106.346771
MAHFOODH Husain,BAHRAIN,Handball,25.930414,50.637772
MAHFOODH Komail,BAHRAIN,Handball,25.930414,50.637772
MAHIEU Romain,FRANCE,Cycling BMX Racing,46.227638,2.213749
MAHJOUB Javad,REFUGEE OLYMPIC TEAM,Judo,-22.95764,18.49041
MAHLANGU McBeth,SOUTH AFRICA,Football,-30.559482,22.937506
MAHLATSI Kamohelo,SOUTH AFRICA,Football,-30.559482,22.937506
MAHMOUD ABOW Abdelrahman Wael,EGYPT,Taekwondo,26.820553,30.802498
MAHMOUD Abdelrahman,BAHRAIN,Athletics,25.930414,50.637772
MAHMOUD Aram,REFUGEE OLYMPIC TEAM,Badminton,-22.95764,18.49041
MAHMOUD Haythem,EGYPT,Wrestling,26.820553,30.802498
MAHOLE Lerato,SOUTH AFRICA,Hockey,-30.559482,22.937506
MAHOMMED Rajab Otukile,BOTSWANA,Boxing,-22.328474,24.684866
MAHRAN Momen,EGYPT,Canoe Sprint,26.820553,30.802498
MAHUCHIKH Yaroslava,UKRAINE,Athletics,48.379433,31.16558
MAHUT Nicolas,FRANCE,Tennis,46.227638,2.213749
MAIBUCA Karalo Hepoiteloto,TUVALU,Athletics,-7.109535,177.64933
MAILEY Madison,CANADA,Rowing,56.130366,-106.346771
MAILLIARD Maria,CHILE,Canoe Sprint,-35.675147,-71.542969
MAISCH Katharina,GERMANY,Athletics,51.165691,10.451526
MAJCHRZAK Kamil,POLAND,Tennis,51.919438,19.145136
MAJDOV Nemanja,SERBIA,Judo,44.016521,21.005859
MAJERCZAK Krzysztof,POLAND,Canoe Slalom,51.919438,19.145136
MAJERSKI Jakub,POLAND,Swimming,51.919438,19.145136
MAJERUS Christine,LUXEMBOURG,Cycling Road,49.815273,6.129583
MAJKA Rafal,POLAND,Cycling Road,51.919438,19.145136
MAJOR Veronika,HUNGARY,Shooting,47.162494,19.503304
MAJOROS Bence,HUNGARY,Table Tennis,47.162494,19.503304
MAJSTOROVIC Dejan,SERBIA,3x3 Basketball,44.016521,21.005859
MAKARCHANKA Nadzeya,BELARUS,Canoe Sprint,53.709807,27.953389
MAKATA Sakoyisa,SOUTH AFRICA,Rugby Sevens,-30.559482,22.937506
MAKEEVA Kseniia,ROC,Handball,-22.95764,18.49041
MAKELA Kristiina,FINLAND,Athletics,61.92411,25.748151
MAKELA-NUMMELA Satu,FINLAND,Shooting,61.92411,25.748151
MAKGOPA Evidence,SOUTH AFRICA,Football,-30.559482,22.937506
MAKHLOUFI Taoufik,ALGERIA,Athletics,28.033886,1.659626
MAKHMETOV Madikhan,KAZAKHSTAN,Water Polo,48.019573,66.923684
MAKHMUDOV Akzhol,KYRGYZSTAN,Wrestling,41.20438,74.766098
MAKHNEVA Marharyta,BELARUS,Canoe Sprint,53.709807,27.953389
MAKI Kristiina,CZECH REPUBLIC,Athletics,49.817492,15.472962
MAKKAR Youssef Helmy,EGYPT,Shooting,26.820553,30.802498
MAKOEV Boris,SLOVAKIA,Wrestling,48.669026,19.699024
MAKOKHA Gaudencia,KENYA,Beach Volleyball,-0.023559,37.906193
MAKRI Andreas,CYPRUS,Shooting,35.126413,33.429859
MAKRI Marilena,CYPRUS,Sailing,35.126413,33.429859
MAKROGUZOVA Nadezda,ROC,Beach Volleyball,-22.95764,18.49041
MAKSAKOVA Aleksandra,ROC,Equestrian,-22.95764,18.49041
MAKSEL Krzysztof,POLAND,Cycling Track,51.919438,19.145136
MAKSIMOVA Anastasiia,ROC,Rhythmic Gymnastics,-22.95764,18.49041
MAKUSHA Ngoni,ZIMBABWE,Athletics,-19.015438,29.154857
MAKWALA Isaac,BOTSWANA,Athletics,-22.328474,24.684866
MAKWENDA Jessica,MALAWI,Swimming,-13.254308,34.301525
MALACHOWSKI Piotr,POLAND,Athletics,51.919438,19.145136
MALACOVA Romana,CZECH REPUBLIC,Athletics,49.817492,15.472962
MALAEI Nazanin,ISLAMIC REPUBLIC OF IRAN,Rowing,-22.95764,18.49041
MALAKANAVA Anastasiya,BELARUS,Rhythmic Gymnastics,53.709807,27.953389
MALCOM,BRAZIL,Football,-14.235004,-51.92528
MALCOTTI Lucas,SWITZERLAND,Fencing,46.818188,8.227512
MALDONADO Denil,HONDURAS,Football,15.199999,-86.241905
MALDONIS Mindaugas,LITHUANIA,Canoe Sprint,55.169438,23.881275
MALEPE Repo,SOUTH AFRICA,Football,-30.559482,22.937506
MALESTEIN Angela,NETHERLANDS,Handball,52.132633,5.291266
MALFESI Brian,CANADA,Canoe Sprint,56.130366,-106.346771
MALIKOVA Barbora,CZECH REPUBLIC,Athletics,49.817492,15.472962
MALINOV Ofelia,ITALY,Volleyball,41.87194,12.56738
MALISZEWSKA Anna,POLAND,Modern Pentathlon,51.919438,19.145136
MALKAN Bayram,TURKEY,Boxing,38.963745,35.243322
MALLARACH GUELL Blai,SPAIN,Water Polo,40.463667,-3.74922
MALLETT Taryn,SOUTH AFRICA,Hockey,-30.559482,22.937506
MALONE Ambrosia,AUSTRALIA,Hockey,-25.274398,133.775136
MALONE Brody,UNITED STATES OF AMERICA,Artistic Gymnastics,-22.95764,18.49041
MALONE Chantel,"VIRGIN ISLANDS, BRITISH",Athletics,-22.95764,18.49041
MALONE Maggie,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
MALONEY Alex,NEW ZEALAND,Sailing,-40.900557,174.885971
MALONGA Madeleine,FRANCE,Judo,46.227638,2.213749
MALOUF Nick,AUSTRALIA,Rugby Sevens,-25.274398,133.775136
MALOVICHKO Iryna,UKRAINE,Shooting,48.379433,31.16558
MALSEED Zara,IRELAND,Hockey,53.41291,-8.24389
MALUKA Ieva,LATVIA,Swimming,56.879635,24.603189
MALYSHCHYK Hanna,BELARUS,Athletics,53.709807,27.953389
MALYUTIN Martin,ROC,Swimming,-22.95764,18.49041
MAMAZHANOVA Zhanna,KAZAKHSTAN,Athletics,48.019573,66.923684
MAMEDOV Gabil,ROC,Boxing,-22.95764,18.49041
MAMEDOV Mergen,TURKMENISTAN,Athletics,38.969719,59.556278
MAMIE Lisa,SWITZERLAND,Swimming,46.818188,8.227512
MAMONA Patricia,PORTUGAL,Athletics,39.399872,-8.224454
MAMPRIN LOSANO Rafael,BRAZIL,Equestrian,-14.235004,-51.92528
MAMUTOV Sherzod,UZBEKISTAN,Fencing,41.377491,64.585262
MANAGAROVA Iuliia,ROC,Handball,-22.95764,18.49041
MANAUDOU Florent,FRANCE,Swimming,46.227638,2.213749
MANCHON Blanca,SPAIN,Sailing,40.463667,-3.74922
MANDIC Dusan,SERBIA,Water Polo,44.016521,21.005859
MANDIC Milica,SERBIA,Taekwondo,44.016521,21.005859
MANE Udayan S,INDIA,Golf,20.593684,78.96288
MANEEPHAN Jutatip,THAILAND,Cycling Road,15.870032,100.992541
MANENTI Davide,ITALY,Athletics,41.87194,12.56738
MANGA Aurel,FRANCE,Athletics,46.227638,2.213749
MANGIONE Alice,ITALY,Athletics,41.87194,12.56738
MANHERCZ Krisztian,HUNGARY,Water Polo,47.162494,19.503304
MANIKON Baison,THAILAND,Boxing,15.870032,100.992541
MANIRAGUHA Eloi,RWANDA,Swimming,-1.940278,29.873888
MANLY Alexandra,AUSTRALIA,Cycling Track,-25.274398,133.775136
MANNING Cliodhna,IRELAND,Athletics,53.41291,-8.24389
MANNION Niccolo,ITALY,Basketball,41.87194,12.56738
MANO Yukari,JAPAN,Hockey,36.204824,138.252924
MANOLOVA Elis,AZERBAIJAN,Wrestling,40.143105,47.576927
MANSILLA Humberto,CHILE,Athletics,-35.675147,-71.542969
MANSON Taylor,UNITED STATES OF AMERICA,Athletics,-22.95764,18.49041
MANSOURI Farzad,AFGHANISTAN,Taekwondo,33.93911,67.709953
MANSOURI Hamza,ALGERIA,Cycling Road,28.033886,1.659626
MANSUR Yuri,BRAZIL,Equestrian,-14.235004,-51.92528
MANSY Khouloud,EGYPT,Sailing,26.820553,30.802498
MANTIS Panagiotis,GREECE,Sailing,39.074208,21.824312
MANUCHARYAN Varsenik,ARMENIA,Swimming,40.069099,45.038189
MANUEL Simone,UNITED STATES OF AMERICA,Swimming,-22.95764,18.49041
MANUMUA Kuinini Juanita Mechteld,TONGA,Weightlifting,-21.178986,-175.198242
MAPASA Setyana,AUSTRALIA,Badminton,-25.274398,133.775136
MAQUEDA PENO Jorge,SPAIN,Handball,40.463667,-3.74922
MARACH Oliver,AUSTRIA,Tennis,47.516231,14.550072
MARAIS Marizen,SOUTH AFRICA,Hockey,-30.559482,22.937506
MARANDI Mahdi,ISLAMIC REPUBLIC OF IRAN,Volleyball,-22.95764,18.49041
MARANIC Ivana,CROATIA,Judo,45.1,15.2
MARCARI OLIVA Joao Victor,BRAZIL,Equestrian,-14.235004,-51.92528
MARCELIC Ivan,CROATIA,Water Polo,45.1,15.2
MARCHAND Leon,FRANCE,Swimming,46.227638,2.213749
MARCHANT Katy,GREAT BRITAIN,Cycling Track,-22.95764,18.49041
MARCHENKO Veronika,UKRAINE,Archery,48.379433,31.16558
MARCHIANDO Eleonora,ITALY,Athletics,41.87194,12.56738
MARCIAL Eumir,PHILIPPINES,Boxing,12.879721,121.774017
MARDARE Andrian,REPUBLIC OF MOLDOVA,Athletics,-22.95764,18.49041
MARDINI Yusra,REFUGEE OLYMPIC TEAM,Swimming,-22.95764,18.49041
MARE Santiago,ARGENTINA,Rugby Sevens,-38.416097,-63.616672
MAREE David,SOUTH AFRICA,Cycling Track,-30.559482,22.937506
MARENCO Izayana,NICARAGUA,Judo,12.865416,-85.207229
MARGELIDON Arthur,CANADA,Judo,56.130366,-106.346771
MARGHIEV Serghei,REPUBLIC OF MOLDOVA,Athletics,-22.95764,18.49041
MARGINEAN Gabriela,ROMANIA,3x3 Basketball,45.943161,24.96676
MARGRO Yaseen,SOUTH AFRICA,Water Polo,-30.559482,22.937506
MARGVELASHVILI Vazha,GEORGIA,Judo,42.315407,43.356892
MARIANO Arthur,BRAZIL,Artistic Gymnastics,-14.235004,-51.92528
MARICIC Miran,CROATIA,Shooting,45.1,15.2
MARIEN Thierry,BELGIUM,3x3 Basketball,50.503887,4.469936
MARIN Marius,ROMANIA,Football,45.943161,24.96676
MARINEZ Jhan,DOMINICAN REPUBLIC,Baseball/Softball,18.735693,-70.162651
MARINIC Matija,CROATIA,Canoe Slalom,45.1,15.2
MARIRHI Ibtissam,MOROCCO,Shooting,31.791702,-7.09262
MARKOS Dimitrios,GREECE,Swimming,39.074208,21.824312
MARKOVC Amy-Eloise,GREAT BRITAIN,Athletics,-22.95764,18.49041
MARKOVIC Dusan,KAZAKHSTAN,Water Polo,48.019573,66.923684
MARKS Caroline,UNITED STATES OF AMERICA,Surfing,-22.95764,18.49041
MAROSI Adam,HUNGARY,Modern Pentathlon,47.162494,19.503304
MAROUFLAKRANI Mir Saeid,ISLAMIC REPUBLIC OF IRAN,Volleyball,-22.95764,18.49041
MAROULIS Helen Louise,UNITED STATES OF AMERICA,Wrestling,-22.95764,18.49041
MAROZAITE Migle,LITHUANIA,Cycling Track,55.169438,23.881275
MARQUART Simon M.,SWITZERLAND,Cycling BMX Racing,46.818188,8.227512
MARQUET Mathieu,MAURITIUS,Swimming,-20.348404,57.552152
MARQUEZ Celina,EL SALVADOR,Swimming,13.794185,-88.89653
MARRONE Fabrizia,ITALY,Baseball/Softball,41.87194,12.56738
MARSAGLIA Lorenzo,ITALY,Diving,41.87194,12.56738
MARSCHALL Kurtis,AUSTRALIA,Athletics,-25.274398,133.775136
MARSHALL Steven,CANADA,Volleyball,56.130366,-106.346771
MARTA,BRAZIL,Football,-14.235004,-51.92528
MARTE de la ROSA Rodrigo,DOMINICAN REPUBLIC,Boxing,18.735693,-70.162651
MARTE FRICA Niverka Dharlenis,DOMINICAN REPUBLIC,Volleyball,18.735693,-70.162651
MARTENS Lieke,NETHERLANDS,Football,52.132633,5.291266
MARTENS Lukas,GERMANY,Swimming,51.165691,10.451526
